"ID"	"RT"	"MZ"	"Metabolite name"	"MSMS"	"LabeledID"	"ExchangeNumber"
863	8.03	175.1076	"N-.alpha.-Acetyl-L-ornithine"	"57.14511:2361 60.05603:3503 70.06517:441630 82.34407:2130 84.08092:4498 95.51856:2280 98.05991:16929 112.07564:1495015 115.08652:23626 116.0706:147390 129.10217:131761 130.08551:7690 133.09691:4632 157.09668:8919 158.08113:14968 175.1076:319643"	"1420"	"5"
864	9.39	175.1189	"Unknown"	"52.00313:2126 55.20845:2203 60.05584:213185 63.06121:2126 70.06519:144428 71.22837:2243 72.08075:14294 85.91137:1851 112.08682:22240 113.07066:2390 114.10262:4895 115.08644:3001 116.07061:193838 130.08823:2587 130.09746:72337 149.09877:1837 156.3141:2076 157.1084:20619 158.09242:79175 175.11893:518710"	"1447;1461;1460"	"7;8;8"
865	9.66	175.1189	"Unknown"	"52.23007:1992 55.47953:1877 58.3007:1807 60.05587:114156 62.6334:1886 62.94574:2022 63.38414:2090 64.14189:2026 68.12186:2221 70.06519:74013 70.90624:1949 72.08081:4695 80.84048:1888 83.64099:2306 112.08708:11037 114.10268:3485 115.08679:3065 116.07063:112634 130.09741:34370 148.60344:2108 151.94102:4639 157.10811:11173 158.09236:49518 175.11902:273944"	NA	NA
866	9.31	175.119	"Arginine_[M+H]+_ODKSFYDXXFIFQN-BYPYZUCNSA-N"	"60.05585:412020 61.50749:2979 70.06519:280318 72.08076:23931 97.07517:3065 112.08685:37849 114.10266:12679 115.0863:9519 116.07063:388023 130.0975:148747 148.82506:2251 157.10851:37512 158.09244:167876 175.11899:1006085"	"1447;1461;1460"	"7;8;8"
867	4.5	175.138	"Unknown"	"57.45831:2071 59.06063:605709 72.08106:2422 87.04427:2577 117.08508:38173 135.6881:2248 157.14149:15872 175.12411:3229 175.15004:3714"	NA	NA
868	7.59	175.1404	"Unknown"	"66.11549:153695 77.35707:2073 79.01524:2275 91.11906:4412 100.78294:1952 102.99332:2303 107.00287:3086 107.01038:48871 108.16226:2666 109.16866:31141 109.45929:2148 149.16081:10698 153.45175:1993 175.14041:682905"	NA	NA
869	8.99	175.144	"Unknown"	"57.48539:2615 60.01643:1855 60.05589:4286 78.73929:1914 84.0808:367303 85.06477:2415 86.09668:4741 106.09931:2059 114.12773:2343 116.07095:3555 123.87508:2550 128.88313:2247 130.08626:592108 130.12259:102114 157.30899:2011 158.11746:26900 175.11705:16932 175.14412:641895 175.44075:1998"	"1411"	"4"
877	8.59	176.1029	"Citrulline_[M+H]+_RHGKLRLOHDJJDR-BYPYZUCNSA-N"	"62.6562:1920 70.06519:76245 70.85368:1965 107.2337:1829 109.26833:2124 113.06203:4534 113.07096:137449 114.05515:24145 114.51379:2008 115.07799:3245 115.08658:56740 116.0705:26254 118.08626:96671 130.0972:3098 133.0963:3304 141.06627:4666 142.05046:2614 151.68124:2345 153.00792:2159 159.07645:456812 175.55011:2609 176.10333:20872 176.14285:3196"	"1458"	"7"
878	9.31	176.1159	"Unknown"	"60.0559:17091 61.05289:210996 62.04996:26491 70.06522:166453 71.06831:13813 72.08083:19798 112.08663:3162 113.08388:16205 115.08626:2575 115.09955:3442 116.07067:227301 117.07418:17901 118.08621:112596 131.08389:3422 131.09425:70649 132.09109:5257 133.09698:2816 147.68307:2036 155.1776:2014 158.09203:32926 158.10567:16408 159.08925:59743 176.11591:516899"	NA	NA
880	6.94	176.1393	"Unknown"	"58.06553:4457 59.06078:2107 91.7313:1850 103.35165:1953 118.08623:1022850 132.36407:2120 176.0659:31910 176.10663:3655 176.14233:6290"	NA	NA
884	8.14	176.791	"Unknown"	"58.0654:99843 59.07321:58828 72.59727:1828 78.68191:2113 87.19759:2450 88.55719:21113 89.43221:2232 93.33595:1773 118.04121:38362 118.08655:9539 119.0493:4874 119.08993:3595 126.52317:1944 134.09644:3133 147.59683:2334 149.02441:3446 149.1201:3497 176.57684:8832 176.791:35506 177.12625:15533 177.14128:3224"	NA	NA
888	9.31	177.1129	"1_15N2-L-Arginine iSTD"	"62.0499:9714945 63.2234:60358 68.28283:59222 70.0652:6291258 72.08079:577233 113.08377:360795 114.081:281484 115.08648:148874 116.07062:8814943 116.09663:253497 132.09167:3220278 144.87994:71535 159.08932:3088385 159.10277:841853 160.08623:608531 177.11305:23819642"	"1472;1484;1486"	"7;8;8"
889	9.38	177.1129	"Unknown"	"62.04988:3694218 70.06518:2555806 72.08076:197086 96.36779:22324 98.07281:23906 113.08401:200957 114.08098:146766 115.08627:50808 116.07063:3312419 116.09643:104635 132.09149:1201768 159.08926:1210001 159.10257:329016 160.08672:253552 163.27364:24296 177.11299:9192133 177.14372:351077"	"1472;1484;1486"	"7;8;8"
890	9.79	177.1131	"Unknown"	"62.04989:133182 70.06519:86410 72.08071:9364 75.48186:2619 77.87601:2036 113.08404:4003 114.08095:2856 116.07063:114814 119.09017:2593 132.09135:36241 149.02365:4141 156.3177:2096 159.08942:40337 159.10265:11413 160.08669:9746 177.11305:319449"	NA	NA
891	9.66	177.1131	"Unknown"	"53.89944:1856 62.04988:170614 67.90086:1976 70.06518:104596 72.08089:9312 78.33475:2166 113.08397:8539 114.0808:3824 114.11375:2180 115.08653:3204 116.07059:152858 116.09608:3200 116.2474:2102 132.00281:2309 132.09157:52879 134.09607:2817 149.02324:4184 149.75735:1966 151.03496:2104 156.88739:2720 159.08946:57589 159.10265:13264 160.08614:9932 177.11302:413019"	NA	NA
895	1.15	178.1073	"Unknown"	"51.17753:3660 51.7724:3568 58.06535:5932 72.04443:622294 89.05987:34002 89.06509:3777 90.05502:115379 115.72894:8495 116.07057:6651652 116.4137:9211 117.61285:4656 119.0493:7759 119.05977:4681 135.09973:4771 136.08653:5955 178.05028:5616 178.10728:46078 178.12308:88345 178.14241:19530 178.15858:68513"	"1416"	"2"
902	6	179.1179	"trans-Nicotine-1'-oxide"	"65.25715:1960 66.73313:1943 70.06519:14351 72.0808:2957 73.30735:2485 77.13699:1870 84.08097:6229 92.04981:2578 96.58824:2577 108.08057:4562 110.09678:14306 118.06503:3332 119.89239:2012 120.08067:8933 122.09621:8205 130.06509:39766 132.08083:302592 134.09602:2687 136.11206:62018 137.09601:3950 138.12743:12309 161.10864:5644 162.11484:12758 162.12811:3641 163.88123:2291 179.11787:653060"	NA	NA
904	8.97	179.1283	"Unknown"	"57.07009:4439 58.0652:16978 59.04934:9140 60.08092:39410 65.91769:3582 67.05431:105642 69.06969:4829 70.06534:37315 76.53941:3798 84.0808:778388 85.05928:8338 85.06477:171467 85.08399:19160 86.06823:5212 92.07807:48554 95.04916:23213 100.19662:4208 109.5759:4778 113.05971:9867 121.57887:6452 124.07552:31408 126.09176:4179 129.10274:12687 130.08626:8012 133.59686:6959 135.59506:6056 141.10202:5403 142.08609:37798 147.61237:424628 148.11414:54992 152.07057:138264 161.11693:28126 168.08789:6684 169.097:61743 170.12306:51775 179.06488:6291 179.12836:590683"	NA	NA
905	8.5	180.0434	"5-Fluoroindole-2-carboxylic acid"	"62.98191:31381 85.02856:4288 94.44956:2051 96.37906:2034 99.30729:2089 118.02061:2916 118.99392:25796 127.03884:4220 143.99997:11145 145.0498:2347 161.02649:21709 162.01057:275850 162.03291:113419 162.07646:3296 162.1275:5141 163.13211:3066 180.04344:896779"	NA	NA
912	1.03	180.1594	"Unknown"	"52.88261:2196 54.10347:2019 55.0546:8819 57.07037:8175 60.85031:1710 65.71969:1939 83.08556:3908 89.05969:32017 97.57552:2315 101.09599:17630 107.07029:35206 120.08076:29236 138.09186:9573 162.09146:2789 162.12746:33703 163.13274:23114 163.146:1934 180.08165:24710 180.10237:116346 180.13686:28746 180.1741:13726"	NA	NA
914	8.99	181.0274	"Unknown"	"52.73713:2300 57.52558:2102 61.11626:2288 62.98193:405220 67.76749:2168 73.84382:2161 92.01595:9566 97.68286:2015 111.78004:2275 118.99393:42740 119.02724:4454 120.01129:21590 121.10104:2572 123.08083:4513 129.28134:2010 134.98663:2704 134.99905:2436 136.006:23885 161.98814:4889 162.01064:3202 162.99471:200045 164.00095:13740 181.0275:639803"	NA	NA
917	6.8	181.0943	"Unknown"	"53.70385:15927 59.06856:95066 60.06676:83858 77.0359:156349 84.29928:14880 94.06232:2372140 118.06229:1028915 122.05724:479262 122.87348:14049 123.0415:22030 135.07767:28518 135.08878:614210 140.06779:548804 146.05722:172453 147.10699:20574 163.08392:167609 164.06769:646886 181.09431:7036762"	"1508"	"5"
924	3.45	182.0784	"Unknown"	"59.06856:59134 60.07475:29838 62.23005:2510 62.47545:2582 70.06522:26530 72.08073:24034 77.03594:5326 82.06518:5444 82.89906:2992 94.0623:587782 96.08076:109897 97.07572:4557 98.0966:12539 102.08501:13127 109.28291:2800 111.09178:24901 113.10776:7934 118.06218:20747 122.05721:787777 123.52392:2787 136.07301:23560 139.12294:178871 140.06773:729117 146.05753:6614 148.09042:46358 164.06763:51192 182.00909:4740 182.07771:21136 182.1541:29600 182.16873:10806 182.19049:9627"	NA	NA
927	4.58	182.1037	"Unknown"	"56.30976:2769 58.06528:4216 61.40396:3134 63.29147:2906 69.16376:3028 70.0652:71667 72.08091:22703 75.8403:2788 82.06527:21039 87.09209:3629 96.0808:290400 97.07629:4209 98.0965:25282 111.09198:26049 111.09916:3855 113.10715:16324 122.09658:6627 124.11209:3452 125.09619:4286 125.10617:2973 125.62315:2921 137.04587:952736 139.123:198846 182.00981:4658 182.11635:3421 182.15332:21950 182.16939:26615 182.19089:19281"	"1530"	"5"
930	6.09	182.1652	"Unknown"	"50.7687:1970 58.06554:4871 63.66734:1983 70.06517:102710 72.08081:46988 74.18363:2079 82.06522:30478 87.09185:2482 94.06484:2749 96.08076:422320 96.92163:3706 97.07607:12593 98.0964:23411 111.09168:59932 111.10028:2608 113.10753:27921 113.11603:3016 122.09647:18058 124.11205:3802 125.10661:4184 125.11569:7832 139.12292:424051 140.06871:2218 140.42303:2262 152.58847:4689 154.08612:4748 165.13898:9584 166.66118:2337 173.60938:2205 182.0806:4316 182.09717:3474 182.13086:6453 182.16597:50568"	NA	NA
931	6.03	182.1653	"Unknown"	"52.36311:2564 58.06532:4499 66.59591:2145 70.06522:89488 72.08079:33187 82.06518:31595 87.09174:4011 94.06512:2798 96.08081:356619 96.92181:12594 97.07611:9413 98.09637:22432 107.61625:1824 111.08334:3415 111.09166:45415 113.09955:2162 113.10738:22958 121.45407:1802 122.09652:11709 124.11206:3198 125.10676:3050 125.11581:7984 139.12302:326301 154.08693:3227 165.1394:9250 182.07976:2772 182.1666:46325 182.19173:2894"	NA	NA
935	9.2	183.09	"HARMAN"	"62.59668:3695 74.10334:3619 84.76682:4482 109.0671:5262 123.08087:4866 129.73485:4961 134.27675:3667 137.06215:54933 138.06856:106563 139.1003:8690 139.12253:4073 140.12585:20153 155.9744:6387 165.0798:4832 177.95718:4534 183.09016:1736730"	NA	NA
941	1	183.1379	"Unknown"	"52.72276:1972 53.00267:3150 54.80852:2006 59.04955:3225 67.05425:3986 69.07003:3361 70.06527:17125 70.48186:2366 71.04923:123892 72.08085:13797 81.07001:15534 85.0649:2861 89.05977:89722 95.08559:217990 96.08087:11656 97.08405:3565 98.09671:3207 98.9844:32840 105.06979:3826 107.08558:25861 109.06443:2107 109.1013:9306 113.05968:3547 114.09138:19979 119.08633:2847 121.10151:28369 123.0805:37146 123.1169:295649 125.09621:102516 127.01559:28688 137.09631:13345 137.13306:2874 139.1232:8876 140.12671:15497 141.12741:161071 147.08034:2133 147.11699:7752 155.04695:11075 155.97502:11515 165.09135:8245 165.12738:49540 165.14026:3356 177.95671:13400 179.08722:2075 183.10217:3831 183.13698:59867 183.1862:2700"	NA	NA
945	8.41	184.0732	"1-O-octyl-2-O-(N-methylcarbamoyl)-sn-glyceryl-3-phosphorylcholine"	"52.67719:2338 58.06655:9488 59.07417:2801 60.081:257111 71.07317:10383 72.08086:27359 76.83131:2577 86.09641:1039820 98.98436:7756 104.10717:15759 113.10735:43601 124.99983:510450 126.94704:2571 139.12239:4927 143.00986:3032 181.06377:3272 184.07327:4816817"	NA	NA
946	9.01	184.0732	"Phosphocholine_[M+H]+_YHHSONZFOIEMCP-UHFFFAOYSA-N"	"60.08105:189581 60.84672:3626 71.07304:7686 72.081:24022 74.40456:4630 86.09645:817698 98.98517:4101 104.10719:7843 113.10744:56107 124.99989:369566 139.12323:5763 154.96635:3908 156.77231:3762 184.07338:3848051"	"1477;1497"	"1;2"
947	9.88	184.0733	"Unknown"	"51.39358:2400 60.08098:113442 71.07312:3506 72.0809:22164 86.09639:479322 96.07991:2638 96.42861:3113 98.0963:3609 104.10687:4494 108.06489:2438 113.10707:44116 124.99983:225768 137.55687:2790 139.123:4489 141.82973:2814 143.01003:2971 144.8156:2701 181.06213:2768 184.07329:2353182"	"1501"	"2"
948	9.4	184.0733	"Unknown"	"60.08104:62024 72.08086:31645 78.49165:2051 86.09642:246393 94.04309:2317 96.05077:2113 98.0958:3444 104.10724:2676 113.10728:50226 124.99981:121695 139.09843:2454 139.12299:9646 151.90703:2542 184.07336:1303060 184.18066:13065"	"1498;1500"	"2;2"
949	9.8	184.0733	"Unknown"	"56.3311:2188 60.081:86770 60.69716:2013 71.073:2965 72.0808:24514 72.90166:2338 86.09641:358088 96.08102:2983 98.98447:2634 104.10686:4890 113.10721:46958 117.97907:2353 124.99989:161592 139.1228:11468 143.00996:2244 184.07332:1718618 184.18063:11043"	"1501"	"2"
952	7.49	184.0944	"Unknown"	"53.43035:6131 59.43555:5557 62.9819:6634 64.64102:5730 72.08089:23179 89.20225:5947 90.93825:4969 97.95825:5810 105.58317:6265 113.10741:29616 125.02098:2232054 143.03163:43034 166.04836:11029 184.09453:794116"	"1480;1547;1528"	"10;1;3;4"
958	9.53	184.9857	"Unknown"	"67.62753:2038 72.08089:8976 74.93745:3271 92.94826:2701 114.09138:13919 114.95634:44195 115.9641:32339 116.9719:28957 117.97974:155240 121.07635:2346 125.9726:2123 132.96698:25923 133.97478:10699 135.99034:2288 136.56631:1898 137.47733:1929 139.98793:17242 140.9957:10878 141.13875:15912 143.95894:11415 149.07133:10613 156.98982:2475 161.96965:57891 167.0817:13365 173.81331:1855 179.98006:4667 183.07787:2202 184.98555:3185 185.09222:13216 185.16536:10304"	"1492"	"1"
960	8.35	185.0322	"Unknown"	"58.06538:2353 72.08095:10079 107.0605:10216 114.09143:17514 121.07581:4329 131.06058:2725 137.0713:11160 141.13913:26338 149.07132:38942 167.02113:6357 167.08185:34289 185.03294:10092 185.09264:55313 185.11162:4562 185.12898:17940 185.16461:14003"	NA	NA
964	8.98	185.1283	"Unknown"	"51.30782:5622 54.51707:6120 58.06536:72603 59.04913:6000 60.08096:105334 61.07827:7630 61.08438:125702 67.0543:60939 72.43849:5748 82.17702:5911 84.08079:490323 84.14594:5930 85.0647:104111 85.08405:11481 86.09636:23813 87.09371:53757 87.09969:861307 95.04907:6481 98.07826:28666 102.24891:5821 105.1103:12952 124.99983:258546 126.00317:161920 128.1068:14383 129.10193:8063 137.0708:7085 141.13837:21790 149.07172:10870 153.61234:216625 154.11447:8781 161.49197:5686 167.08182:7545 176.12361:29583 185.07678:4460768 185.12778:452656"	NA	NA
965	6.94	185.1958	"Unknown"	"53.59345:2643 58.4055:3179 72.08061:6245 83.61166:3629 103.78962:3175 125.5852:3042 127.14277:1819525 141.13867:13899 149.07106:3343 167.08153:4344 185.09367:9241 185.12257:36800 185.16487:3863 185.37108:3088"	NA	NA
966	8.56	186.0163	"Unknown"	"51.74158:1940 64.25544:2015 72.08092:8202 78.6749:2527 98.09673:2800 115.12309:3508 125.52944:1883 136.94058:2087 140.0822:2675 141.13818:2604 142.14189:2031 168.10196:3142 186.05943:3413 186.08939:11230 186.18556:10038"	NA	NA
967	9.8	186.0761	"N-Acetyl-.beta.-D-mannosamine"	"50.42788:1988 60.04461:49214 60.42318:2214 68.04962:2799 70.06515:4432 72.08085:3669 75.40749:2139 80.04933:8401 80.17422:2232 81.03346:9161 84.0304:2449 84.04443:15893 86.09636:8688 96.04441:55035 97.0285:26982 98.06007:60603 98.09649:2391 99.04423:5320 102.54156:2105 108.04411:11695 109.02824:13327 115.12312:2371 116.07047:2321 122.06007:2127 124.03848:3375 124.93755:9955 126.05499:141296 127.03874:25305 138.05496:369396 140.06998:2668 144.06554:293152 150.05525:8524 151.07521:2364 153.31703:2285 162.9679:2809 168.05017:4167 168.06552:77837 168.27649:2393 186.07646:188068 186.1842:18468"	"1557"	"3"
972	1.11	186.1488	"Unknown"	"55.05443:15208 55.85717:2207 57.03395:3063 57.07014:2328 59.04948:3509 67.05434:153782 69.06995:8357 71.04919:83924 72.0812:3290 72.67393:2402 81.06991:288916 83.04956:3044 83.08549:15827 85.0648:162027 87.04392:3164 91.05415:33769 93.07013:13177 95.08534:4657 97.10096:5011 105.07018:10135 107.08545:31511 109.10125:49295 121.10138:2771 123.11681:177679 125.09634:12850 127.07514:5236 133.10115:138907 141.127:4322 142.14206:2198 151.07469:3438 151.09749:3594 151.11166:99957 166.17101:2103 168.10255:3414 168.13837:11475 169.12222:101822 186.09361:3832 186.1123:7207 186.12993:5426 186.14886:73905 186.16719:4563 186.18475:17736"	NA	NA
975	1.69	186.2215	"Tributylamine"	"53.11997:2323 53.77036:2185 57.07021:9622 72.08051:3379 74.09648:4845 75.56345:2634 86.0974:6386 123.08139:2500 125.09574:3253 128.14418:4123 130.14922:4140 130.15903:72788 168.13823:3386 186.05766:4547 186.22153:3501926"	NA	NA
976	1.34	186.2216	"Unknown"	"56.10514:16309 57.07031:78721 72.08031:20031 74.09634:92920 86.09779:80441 128.14395:25889 130.15901:863989 130.16949:37604 131.01779:18297 183.17023:21710 186.2216:41197572"	"1538"	"1"
980	7.49	187.1132	"Unknown"	"54.07572:3960 60.56296:3860 63.61611:3207 70.91589:3171 73.99537:3358 74.95861:3237 125.021:1268905 132.89909:3250 143.03151:18678 166.04747:5387 187.11325:488485"	"1547"	"7;1"
981	0.96	187.1263	"Unknown"	"55.0546:20575 59.99039:41209 67.6246:5610 69.64001:5671 83.08549:305492 88.02153:2472830 92.14658:5253 105.04809:112757 139.53477:5725 142.06847:130858 181.55043:5573 186.50734:6231 187.1263:2795200"	"1549;1563"	"1;2"
983	8.34	188.035	"Methionine sulfoxide"	"72.08074:10536 90.48835:2145 96.00571:20151 100.07538:4170 124.03698:118360 143.01379:3185 155.44429:2128 170.1176:3138 171.00844:9587 171.1494:4038 188.03529:181751 188.10902:2592 188.17552:3870"	NA	NA
986	1.32	188.1281	"Unknown"	"55.05474:24991 58.06532:4819 67.05439:37894 69.0336:11486 79.05441:23292 81.06987:10412 83.08554:82415 86.02357:5992 86.06013:8608 93.06991:37061 97.09466:7715 97.10131:180331 98.89088:4747 100.11234:5483 107.08557:299867 109.1012:20378 111.08002:8706 113.034:22320 124.11235:92132 125.09618:391211 135.08046:342585 142.12276:372683 143.10719:6563 145.06088:7797 152.10704:168565 152.77159:4817 153.09109:357881 156.04037:115211 158.81731:4920 170.1176:2223372 171.10126:55144 185.96565:4727 188.09099:5629 188.10858:7968 188.12787:17728 188.14482:9174 188.22847:99636"	NA	NA
987	1.39	188.1281	"Unknown"	"55.05455:4209 61.26023:2030 67.05446:7731 69.03316:2579 73.66299:2409 79.05394:2610 81.06992:2553 83.08566:14667 86.05984:3344 93.06987:8842 97.10126:45023 102.64612:2755 107.08559:67127 109.10118:4788 123.60632:2162 124.11233:26060 125.09621:93922 135.06929:3650 135.08051:82284 137.21347:2199 142.12267:81644 143.32848:1967 152.10696:35597 153.09114:80502 170.1176:507415 171.10211:13321 188.10736:8609 188.12656:3639 188.14474:5285"	NA	NA
989	8.61	188.1757	"N8-Acetylspermidine_[M+H]+_FONIWJIDLJEJTL-UHFFFAOYSA-N"	"61.76111:2136 72.08083:513392 100.07571:377461 100.08199:6743 117.10224:130289 129.25082:2062 137.12135:2486 157.43477:2269 170.16544:5130 171.14922:287584 188.09135:3552 188.17578:334780"	"1606"	"5"
990	8.55	189.0351	"Unknown"	"76.79434:2024 82.93332:1915 88.72219:1855 95.83466:1891 164.54547:1832 165.04051:1901 177.5184:2154"	NA	NA
994	8.02	189.1233	"Unknown"	"60.04445:5268 62.48084:2356 67.97666:2143 75.55717:2310 84.04446:29391 84.08076:261060 85.06468:8993 87.05563:2057 88.29028:2421 101.10733:25288 102.05499:24011 103.49387:2735 112.07555:4011 121.4168:2122 126.09126:72693 129.10214:520110 130.05006:35070 130.0862:144879 130.10249:2711 131.03392:3949 143.08154:8106 144.06601:14014 147.11272:111361 148.06049:15495 153.10226:50425 154.08566:8545 171.06142:2584 171.07701:15041 171.11246:45033 172.09663:58037 178.4304:2247 189.07082:6507 189.08722:181959 189.12328:376005"	NA	NA
995	7.79	189.1235	"N-epsilon-Acetyllysine_[M+H]+_DTERQYGMUDWYAZ-ZETCQYMHSA-N"	"59.62002:1814 60.05543:1714 70.06519:23125 101.26999:2051 112.07574:159227 117.82093:1932 126.09118:3070 129.10233:35916 130.08641:21641 132.80397:2171 154.0863:7482 172.09668:29876 189.12323:97335"	"1615"	"5"
997	8.99	189.1346	"Targinine_[M+H]+_NTNWOCRCBQPEKQ-YFKPBYRVSA-N"	"57.04503:8220 58.06539:2591 60.08096:3017 60.66655:2265 70.06523:77523 72.0808:11631 74.07128:152699 74.4876:1981 81.70965:2247 84.08092:2442 112.08688:2452 114.32582:1987 115.08662:34229 116.07065:166776 126.10219:3132 128.11807:2092 128.30356:2033 130.08612:11314 132.06548:13246 133.09706:38590 144.11307:87848 158.09256:53479 162.58414:2114 171.12381:9098 172.10797:52913 189.13466:544753"	"1641"	"7"
998	9.05	189.1597	"NEPSILON,NEPSILON,NEPSILON-TRIMETHYLLYSINE"	"50.51882:8074 52.21889:8921 60.08099:1244793 65.68462:9425 74.38075:9655 77.80709:8972 84.0808:1159722 88.1717:9399 130.08624:2481596 144.13838:54908 189.15973:2849343"	"1586;1595"	"2;3"
999	6.23	190.0124	"Unknown"	"51.30981:1991 65.06695:1992 72.081:1807 100.8068:1843 112.03961:2509 190.01288:13323 190.12341:22272 190.14203:4330 190.16011:4513"	NA	NA
1000	8.36	190.0636	"Unknown"	"50.43472:1732 51.36031:1891 62.34422:2166 79.26859:1793 94.13814:2077 124.03727:3852 154.05066:2162 172.05299:11291 181.77376:2158 190.03134:7053 190.06461:17592 190.10603:2495 190.12276:21670 190.14333:8313 190.16064:2360"	NA	NA
